order,status,state,preorder,waybill,downloaded,error
1081959312,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082063789,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1081071904,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081702303,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076173375,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082438385,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081636380,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081354115,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1080716610,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1080400163,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1079262819,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076154814,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1079901814,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1078797898,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077994255,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075599285,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075271526,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081471413,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082140840,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082011893,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1078651447,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074748288,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074378240,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1073801960,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077581759,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071080412,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1069649766,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1065608593,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074768414,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081729458,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081708522,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071525947,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1081813985,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1081660593,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082004067,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082458225,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082402823,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1073983730,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077801240,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077896737,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1061531073,CANCELLED,ARCHIVE,True,,no,
1067372921,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1068039123,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077712051,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076809712,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076350524,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074105795,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075629552,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074181765,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076724275,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1068429283,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077729118,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1072382749,CANCELLED,ARCHIVE,True,,no,
1074556765,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1071105101,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1069671491,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077199949,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1052762470,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077635659,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1082568125,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082244560,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1082275458,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,False,,no,
1076410302,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070447303,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077868151,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077770585,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077635818,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077559855,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077243997,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076781481,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076448285,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076408649,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076402172,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1076399145,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075893816,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075377321,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075307710,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1075215707,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074958922,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074817959,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074744501,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074484972,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1074154737,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1073950469,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1073793530,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1073615635,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1073544247,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070552891,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1080939212,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1080090675,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1070234781,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077747313,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077488548,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
1077191662,ACCEPTED_BY_MERCHANT,KASPI_DELIVERY,True,,no,
